Date,BTC-Open,BTC-High,BTC-Low,BTC-Close,BTC-Adj Close,BTC-Volume,ETH-Open,ETH-High,ETH-Low,ETH-Close,ETH-Adj Close,ETH-Volume,DOGE-Open,DOGE-High,DOGE-Low,DOGE-Close,DOGE-Adj Close,DOGE-Volume,S&P-Price,S&P-Open,S&P-High,S&P-Low,NASDAQ-Price,NASDAQ-Open,NASDAQ-High,NASDAQ-Low,NASDAQ-Vol.,DOW-Price,DOW-Open,DOW-High,DOW-Low,DOW-Vol.,GOLD-Price,GOLD-Open,GOLD-High,GOLD-Low,OIL-Price,OIL-Open,OIL-High,OIL-Low
6/29/2019,12400.76367,12400.91016,11508.37891,11959.37109,11959.37109,29923961128,311.284424,322.043549,294.753845,320.058899,320.058899,10929374565,0.003479,0.003486,0.003314,0.003405,0.003405,46594481,"2,941.80","2,932.90","2,944.00","2,929.10","8,006.24","7,988.76","8,010.15","7,961.46",1760000000,"26,599.96","26,605.93","26,638.35","26,522.27",499350000,"1,413.70","1,413.30","1,427.80","1,408.60",58.47,59.22,59.8,57.75
6/30/2019,11931.99121,12178.38379,10799.00879,10817.15527,10817.15527,27256473494,319.584045,322.789581,290.695984,290.695984,290.695984,10303111000,0.003418,0.003446,0.003247,0.003258,0.003258,43549174,"2,941.80","2,932.90","2,944.00","2,929.10","8,006.24","7,988.76","8,010.15","7,961.46",1760000000,"26,599.96","26,605.93","26,638.35","26,522.27",499350000,"1,413.70","1,413.30","1,427.80","1,408.60",58.47,59.22,59.8,57.75
7/1/2019,10796.93066,11206.43945,10089.31445,10583.13477,10583.13477,29378589324,290.268494,301.026154,280.022827,293.641113,293.641113,10292223948,0.00325,0.003325,0.003093,0.003238,0.003238,42771993,"2,964.30","2,971.40","2,977.90","2,952.20","8,091.16","8,145.85","8,150.45","8,059.29",583420000,"26,717.43","26,805.86","26,890.64","26,616.21",285350000,"1,389.30","1,401.80","1,401.90","1,384.70",59.09,59.27,60.28,58.34
7/2/2019,10588.68359,10912.18848,9737.884766,10801.67773,10801.67773,31015895223,293.537262,295.655853,272.60257,291.596436,291.596436,10618413952,0.003237,0.00336,0.00308,0.003204,0.003204,41581109,"2,973.00","2,964.70","2,973.20","2,955.90","8,109.09","8,086.65","8,109.37","8,063.10",488380000,"26,786.68","26,719.53","26,787.56","26,632.65",219270000,"1,408.00","1,386.20","1,424.00","1,386.20",56.25,59.14,59.43,56.09
7/3/2019,10818.15625,11968.07813,10818.15625,11961.26953,11961.26953,30796494294,291.764618,303.342041,291.401642,303.099976,303.099976,9926711979,0.003207,0.003336,0.003172,0.003313,0.003313,37586127,"2,995.80","2,978.10","2,995.80","2,978.00","8,170.23","8,129.57","8,170.23","8,122.34",408200000,"26,966.00","26,832.32","26,966.00","26,831.44",149840000,"1,420.90","1,424.70","1,441.00","1,414.70",57.34,56.49,57.48,56.04
7/4/2019,11972.71875,12006.0752,11166.56934,11215.4375,11215.4375,25920294033,303.025085,303.961151,282.765747,284.523224,284.523224,8403513106,0.003314,0.003357,0.003131,0.003229,0.003229,36433330,"2,995.80","2,978.10","2,995.80","2,978.00","8,170.23","8,129.57","8,170.23","8,122.34",408200000,"26,966.00","26,832.32","26,966.00","26,831.44",149840000,"1,400.10","1,421.60","1,426.80","1,388.60",56.8,57.41,57.57,56.48
7/5/2019,11203.10254,11395.66113,10874.96484,10978.45996,10978.45996,23838480210,284.38092,293.921143,282.694702,287.997528,287.997528,8723493015,0.003226,0.004471,0.00313,0.003867,0.003867,187924151,"2,990.40","2,984.20","2,994.00","2,968.00","8,161.79","8,123.28","8,171.97","8,093.66",425690000,"26,922.12","26,867.75","26,950.81","26,733.33",192170000,"1,403.40","1,426.50","1,427.90","1,393.00",57.51,57.38,57.82,56.29
7/6/2019,10982.54395,11620.96484,10982.54395,11208.55078,11208.55078,21092024306,287.893829,295.991425,286.665863,287.547119,287.547119,7674615025,0.003872,0.003968,0.00347,0.003547,0.003547,65031784,"2,990.40","2,984.20","2,994.00","2,968.00","8,161.79","8,123.28","8,171.97","8,093.66",425690000,"26,922.12","26,867.75","26,950.81","26,733.33",192170000,"1,403.40","1,426.50","1,427.90","1,393.00",57.51,57.38,57.82,56.29
7/7/2019,11217.61621,11541.62012,11148.80469,11450.84668,11450.84668,19369044277,287.603607,310.139313,286.109192,305.700562,305.700562,8119724981,0.003553,0.003658,0.003495,0.003633,0.003633,44379649,"2,990.40","2,984.20","2,994.00","2,968.00","8,161.79","8,123.28","8,171.97","8,093.66",425690000,"26,922.12","26,867.75","26,950.81","26,733.33",192170000,"1,403.40","1,426.50","1,427.90","1,393.00",57.51,57.38,57.82,56.29
7/8/2019,11446.59668,12345.83301,11393.37402,12285.95801,12285.95801,23482551458,305.734772,314.267883,303.500458,313.251404,313.251404,9078905628,0.003635,0.003644,0.003513,0.003559,0.003559,41682712,"2,975.90","2,979.80","2,980.80","2,970.10","8,098.38","8,112.91","8,112.91","8,078.39",511730000,"26,806.14","26,835.64","26,839.14","26,744.87",214290000,"1,400.00","1,401.00","1,409.90","1,393.80",57.66,57.77,58.46,57.3
7/9/2019,12284.32617,12779.13184,12233.26172,12573.8125,12573.8125,28167921523,313.325165,318.223114,305.285828,308.881012,308.881012,10055159803,0.003556,0.003615,0.003459,0.003549,0.003549,42613827,"2,979.60","2,965.50","2,981.90","2,963.40","8,141.73","8,061.41","8,146.98","8,061.32",468360000,"26,783.49","26,725.12","26,807.70","26,665.57",218330000,"1,400.50","1,397.90","1,402.40","1,387.50",57.83,57.56,59.1,57.29
7/10/2019,12571.53711,13129.5293,11710.97852,12156.5127,12156.5127,33627574244,308.851288,313.069458,285.565796,290.002319,290.002319,11679985167,0.003551,0.0036,0.003364,0.003424,0.003424,49078577,"2,993.10","2,989.30","3,003.00","2,984.60","8,202.53","8,183.19","8,228.60","8,160.56",508180000,"26,860.20","26,851.96","26,983.45","26,813.11",207990000,"1,412.50","1,400.00","1,421.10","1,391.80",60.43,58.4,60.53,58.35
7/11/2019,12139.71387,12144.62305,11158.92285,11358.66211,11358.66211,28595327690,289.945984,290.021057,266.094666,268.704041,268.704041,10216287022,0.003417,0.003426,0.003189,0.003243,0.003243,43609123,"2,999.90","2,999.60","3,002.30","2,988.80","8,196.04","8,219.28","8,226.18","8,171.63",483490000,"27,088.08","26,950.16","27,088.45","26,916.32",252300000,"1,406.70","1,421.10","1,429.40","1,402.70",60.2,60.44,60.94,60.14
7/12/2019,11354.29981,11905.48731,11179.14453,11815.98633,11815.98633,23534692797,268.692261,278.855591,268.000031,276.276703,276.276703,8148936015,0.003241,0.003368,0.003207,0.00334,0.00334,35428239,"3,013.80","3,003.40","3,013.90","3,001.90","8,244.14","8,209.20","8,245.66","8,201.52",500700000,"27,332.03","27,139.49","27,333.79","27,135.45",248390000,"1,412.20","1,406.20","1,418.90","1,404.50",60.21,60.46,60.74,59.93
7/13/2019,11813.12695,11841.95703,10908.47949,11392.37891,11392.37891,21042616384,276.289124,276.685242,263.068268,269.458801,269.458801,6716829429,0.003343,0.003351,0.003174,0.003249,0.003249,27243201,"3,013.80","3,003.40","3,013.90","3,001.90","8,244.14","8,209.20","8,245.66","8,201.52",500700000,"27,332.03","27,139.49","27,333.79","27,135.45",248390000,"1,412.20","1,406.20","1,418.90","1,404.50",60.21,60.46,60.74,59.93
7/14/2019,11381.02051,11451.2041,10234.57617,10256.05859,10256.05859,22486000001,269.281616,269.641235,227.269211,227.578064,227.578064,8578339386,0.00325,0.003259,0.00301,0.003014,0.003014,36339861,"3,013.80","3,003.40","3,013.90","3,001.90","8,244.14","8,209.20","8,245.66","8,201.52",500700000,"27,332.03","27,139.49","27,333.79","27,135.45",248390000,"1,412.20","1,406.20","1,418.90","1,404.50",60.21,60.46,60.74,59.93
7/15/2019,10257.83887,11052.7666,9992.006836,10895.08984,10895.08984,25384047207,227.965057,235.02565,210.391266,229.776001,229.776001,9723674244,0.00302,0.003133,0.002922,0.003092,0.003092,43028086,"3,014.30","3,017.80","3,017.80","3,008.80","8,258.18","8,263.18","8,264.78","8,236.27",470850000,"27,359.16","27,364.69","27,364.69","27,294.17",199730000,"1,413.50","1,417.70","1,421.60","1,409.30",59.58,60.25,60.92,59.2
7/16/2019,10896.65332,10996.63281,9448.106445,9477.641602,9477.641602,24151199070,229.748657,234.51384,197.377899,199.188675,199.188675,9036620494,0.003093,0.003125,0.002802,0.002825,0.002825,40980833,"3,004.00","3,012.10","3,015.00","3,001.20","8,222.80","8,251.66","8,259.75","8,204.23",473990000,"27,335.63","27,349.32","27,398.68","27,290.24",226000000,"1,411.20","1,416.40","1,420.00","1,402.10",57.62,59.26,60.06,57.07
7/17/2019,9471.213867,9963.134766,9163.134766,9693.802734,9693.802734,24569921549,199.066788,217.975632,193.990417,211.48497,211.48497,9387747640,0.002819,0.003177,0.002772,0.00303,0.00303,41838001,"2,984.40","3,005.10","3,005.30","2,984.20","8,185.21","8,224.00","8,230.67","8,184.66",473280000,"27,219.85","27,320.91","27,343.06","27,218.38",196780000,"1,423.30","1,407.90","1,428.40","1,401.30",56.78,57.52,58.36,56.21
7/18/2019,9698.50293,10736.84277,9376.798828,10666.48242,10666.48242,25187024648,211.444611,229.239395,208.037735,226.566162,226.566162,9327816059,0.003031,0.003145,0.002876,0.003121,0.003121,40218356,"2,995.10","2,978.90","2,998.30","2,973.10","8,207.24","8,151.76","8,215.58","8,135.12",487190000,"27,222.97","27,191.98","27,266.81","27,068.79",218820000,"1,428.10","1,428.50","1,449.70","1,415.60",55.3,56.6,57.32,54.72
7/19/2019,10653.95606,10716.98047,10229.62891,10530.73242,10530.73242,20727426310,226.6577,226.940475,215.838242,221.33342,221.33342,7606433131,0.00312,0.003135,0.002971,0.003059,0.003059,20956541,"2,976.60","3,004.30","3,006.00","2,975.90","8,146.49","8,241.34","8,245.78","8,144.63",520020000,"27,154.20","27,246.38","27,342.96","27,145.78",287690000,"1,426.70","1,448.30","1,454.40","1,421.10",55.63,55.72,56.36,54.99
7/20/2019,10525.81934,11048.66211,10451.27637,10767.13965,10767.13965,20206615155,221.412659,234.198456,221.189484,229.119217,229.119217,7976245988,0.003064,0.003187,0.003038,0.003118,0.003118,23424227,"2,976.60","3,004.30","3,006.00","2,975.90","8,146.49","8,241.34","8,245.78","8,144.63",520020000,"27,154.20","27,246.38","27,342.96","27,145.78",287690000,"1,426.70","1,448.30","1,454.40","1,421.10",55.63,55.72,56.36,54.99
7/21/2019,10777.5293,10841.8877,10389.59961,10599.10547,10599.10547,17130580467,229.167694,229.861664,219.027756,225.630768,225.630768,6685082868,0.003118,0.003166,0.002983,0.003076,0.003076,18349874,"2,976.60","3,004.30","3,006.00","2,975.90","8,146.49","8,241.34","8,245.78","8,144.63",520020000,"27,154.20","27,246.38","27,342.96","27,145.78",287690000,"1,426.70","1,448.30","1,454.40","1,421.10",55.63,55.72,56.36,54.99
7/22/2019,10596.94824,10651.79102,10154.92188,10343.10645,10343.10645,16334414913,225.698654,226.862579,213.44838,217.560013,217.560013,6338843919,0.003076,0.0031,0.002966,0.002997,0.002997,19174676,"2,985.00","2,981.90","2,990.70","2,976.70","8,204.14","8,171.99","8,218.42","8,171.54",491480000,"27,171.90","27,174.18","27,227.77","27,088.90",226950000,"1,426.90","1,428.50","1,430.80","1,423.00",56.22,56.22,56.84,55.72
7/23/2019,10346.74805,10346.74805,9883.594727,9900.767578,9900.767578,17851916995,217.568466,218.518051,209.638123,212.728516,212.728516,6976091534,0.003,0.003003,0.002874,0.00288,0.00288,21006916,"3,005.50","2,994.70","3,005.90","2,988.60","8,251.40","8,242.50","8,251.83","8,193.89",474750000,"27,349.19","27,231.86","27,368.81","27,204.58",250800000,"1,421.70","1,426.00","1,431.40","1,414.60",56.77,56.17,57.47,55.74
7/24/2019,9887.730469,9908.796875,9614.306641,9811.925781,9811.925781,17398734322,212.553818,217.535431,203.893402,217.046371,217.046371,7168982843,0.00288,0.002917,0.002816,0.002915,0.002915,23840681,"3,019.60","2,998.80","3,019.60","2,996.80","8,321.50","8,227.36","8,321.81","8,226.50",528510000,"27,269.97","27,262.24","27,291.04","27,191.12",245880000,"1,423.60","1,418.60","1,430.00","1,416.70",55.88,57.23,57.64,55.33
7/25/2019,9809.09668,10154.25391,9773.957031,9911.841797,9911.841797,15821952090,216.969116,224.254196,216.135147,219.617996,219.617996,6731281160,0.00291,0.003018,0.002905,0.002921,0.002921,20653975,"3,003.70","3,016.30","3,016.30","2,997.20","8,238.54","8,294.68","8,295.95","8,233.40",535590000,"27,140.98","27,247.39","27,298.43","27,062.48",244020000,"1,414.70","1,426.80","1,434.10","1,411.10",56.02,55.9,56.99,55.81
7/26/2019,9913.126953,9916.517578,9717.982422,9870.303711,9870.303711,14495714483,219.628128,220.236389,214.125687,219.629608,219.629608,5729852178,0.002921,0.002949,0.002882,0.002921,0.002921,19438979,"3,025.90","3,013.20","3,028.00","3,012.60","8,330.21","8,294.30","8,339.64","8,291.12",529370000,"27,192.45","27,166.00","27,213.70","27,123.25",243200000,"1,419.30","1,414.90","1,424.80","1,412.90",56.2,55.93,56.57,55.68
7/27/2019,9871.165039,10167.32031,9411.521484,9477.677734,9477.677734,16817809536,219.61763,223.517258,204.903931,207.40831,207.40831,6257703908,0.002923,0.00303,0.002797,0.002823,0.002823,20901185,"3,025.90","3,013.20","3,028.00","3,012.60","8,330.21","8,294.30","8,339.64","8,291.12",529370000,"27,192.45","27,166.00","27,213.70","27,123.25",243200000,"1,419.30","1,414.90","1,424.80","1,412.90",56.2,55.93,56.57,55.68
7/28/2019,9491.626953,9575.544922,9252.296875,9552.860352,9552.860352,13738687093,207.413773,212.04184,202.252899,211.186554,211.186554,5504887934,0.002822,0.002887,0.002792,0.002859,0.002859,19878103,"3,025.90","3,013.20","3,028.00","3,012.60","8,330.21","8,294.30","8,339.64","8,291.12",529370000,"27,192.45","27,166.00","27,213.70","27,123.25",243200000,"1,419.30","1,414.90","1,424.80","1,412.90",56.2,55.93,56.57,55.68
7/29/2019,9548.178711,9681.648438,9472.948242,9519.145508,9519.145508,13791445323,211.123657,213.932053,208.764313,211.268051,211.268051,5485190664,0.002859,0.002897,0.002809,0.00284,0.00284,19054200,"3,021.00","3,024.50","3,025.60","3,014.30","8,293.33","8,325.10","8,325.28","8,247.37",511480000,"27,221.35","27,192.24","27,275.85","27,178.06",259320000,"1,420.40","1,419.00","1,428.00","1,414.40",56.87,56.2,57.1,55.81
7/30/2019,9522.329102,9701.759766,9437.335938,9607.423828,9607.423828,13829811132,211.339203,213.614075,206.867615,210.522598,210.522598,5489918859,0.002831,0.002888,0.002801,0.002817,0.002817,16899416,"3,013.20","3,007.70","3,017.20","3,000.90","8,273.61","8,231.77","8,295.46","8,228.02",510520000,"27,198.02","27,145.39","27,224.36","27,069.86",293250000,"1,441.80","1,439.50","1,445.70","1,434.80",58.05,57.07,58.47,56.96
7/31/2019,9604.050781,10085.62793,9598.097656,10085.62793,10085.62793,16631520648,210.492416,218.654144,210.437912,218.654144,218.654144,6003828340,0.002816,0.002908,0.002816,0.002899,0.002899,21310977,"2,980.40","3,016.20","3,017.40","2,958.10","8,175.42","8,290.80","8,299.83","8,110.02",758730000,"26,864.27","27,244.67","27,281.65","26,719.60",389000000,"1,437.80","1,443.70","1,447.80","1,422.30",58.58,58.34,58.82,57.81
8/1/2019,10077.44238,10446.91992,9922.019531,10399.66895,10399.66895,17165337858,218.554596,218.812653,212.914505,217.808441,217.808441,5965442642,0.0029,0.002959,0.00286,0.002957,0.002957,20206543,"2,953.60","2,980.30","3,013.60","2,945.20","8,111.12","8,190.56","8,311.04","8,080.52",703640000,"26,583.42","26,879.86","27,175.59","26,548.71",390490000,"1,432.40","1,425.60","1,458.20","1,412.10",53.95,57.85,57.99,53.59
8/2/2019,10402.04297,10657.95313,10371.01367,10518.17481,10518.17481,17489094082,217.88446,222.182571,215.97583,217.871567,217.871567,6159440229,0.002957,0.002975,0.002897,0.002909,0.002909,18550954,"2,932.10","2,943.90","2,945.50","2,914.10","8,004.07","8,056.42","8,068.80","7,953.67",584300000,"26,485.01","26,528.66","26,570.02","26,249.22",335720000,"1,457.50","1,457.50","1,461.90","1,442.50",55.66,54.54,56.05,54.15
8/3/2019,10519.27832,10946.78125,10503.50488,10821.72656,10821.72656,15352685061,217.895554,224.62323,217.331741,222.490341,222.490341,5697798687,0.002908,0.00296,0.0029,0.002912,0.002912,15813943,"2,932.10","2,943.90","2,945.50","2,914.10","8,004.07","8,056.42","8,068.80","7,953.67",584300000,"26,485.01","26,528.66","26,570.02","26,249.22",335720000,"1,457.50","1,457.50","1,461.90","1,442.50",55.66,54.54,56.05,54.15
8/4/2019,10821.63281,11009.20703,10620.27832,10970.18457,10970.18457,16530894787,222.580811,224.227295,218.492172,222.669724,222.669724,5238542572,0.002913,0.002984,0.002864,0.002938,0.002938,19238655,"2,932.10","2,943.90","2,945.50","2,914.10","8,004.07","8,056.42","8,068.80","7,953.67",584300000,"26,485.01","26,528.66","26,570.02","26,249.22",335720000,"1,457.50","1,457.50","1,461.90","1,442.50",55.66,54.54,56.05,54.15
8/5/2019,10960.73535,11895.0918,10960.73535,11805.65332,11805.65332,23875988832,222.650879,235.635284,222.603882,234.215027,234.215027,7765060287,0.002938,0.003162,0.002936,0.003087,0.003087,31037239,"2,844.70","2,898.10","2,898.10","2,822.10","7,726.04","7,823.33","7,836.45","7,662.90",699010000,"25,717.74","26,259.23","26,259.23","25,523.38",423370000,"1,476.50","1,451.20","1,481.80","1,448.80",54.69,55.38,55.61,54.22
8/6/2019,11811.54492,12273.82129,11290.73145,11478.16895,11478.16895,23635107660,234.24559,239.115906,223.551178,226.020645,226.020645,7647742672,0.003089,0.003316,0.002919,0.00295,0.00295,19786133,"2,881.80","2,861.20","2,884.40","2,847.40","7,833.27","7,804.51","7,845.01","7,739.57",564770000,"26,029.52","25,810.62","26,038.68","25,710.87",322970000,"1,484.20","1,481.10","1,486.80","1,468.20",53.63,54.95,55.42,53.29
8/7/2019,11476.19336,12036.99023,11433.70117,11941.96875,11941.96875,22194988641,225.925293,229.65657,222.775452,226.391006,226.391006,7020342210,0.002951,0.00305,0.002938,0.003006,0.003006,26551305,"2,884.00","2,858.70","2,892.20","2,825.70","7,862.83","7,747.27","7,881.38","7,702.42",615180000,"26,007.07","25,814.22","26,073.21","25,440.39",350090000,"1,519.60","1,486.70","1,522.70","1,484.30",51.09,53.42,53.77,50.52
8/8/2019,11954.04004,11979.41992,11556.16797,11966.40723,11966.40723,19481591730,226.518478,226.774719,216.516251,220.941864,220.941864,6713525644,0.003005,0.003012,0.002858,0.002928,0.002928,16993741,"2,938.10","2,896.20","2,938.70","2,894.50","8,039.16","7,921.59","8,041.12","7,896.15",659540000,"26,378.19","26,086.52","26,383.61","26,038.10",283590000,"1,509.50","1,512.10","1,521.30","1,501.60",52.54,52.33,53.06,51.94
8/9/2019,11953.46973,11970.45801,11709.74512,11862.93652,11862.93652,18339989960,220.908646,221.364334,208.245972,210.488907,210.488907,6964818795,0.002929,0.002933,0.002869,0.002904,0.002904,21528298,"2,918.70","2,930.50","2,935.80","2,900.20","7,959.14","7,997.19","8,020.56","7,910.35",568090000,"26,287.44","26,337.09","26,413.36","26,097.64",241930000,"1,508.50","1,515.90","1,521.10","1,506.20",54.5,52.88,54.92,52.37
8/10/2019,11861.55664,11915.65527,11323.89844,11354.02441,11354.02441,18125355447,210.530167,213.734833,203.793106,206.733536,206.733536,6584748527,0.002905,0.002929,0.002796,0.002842,0.002842,17920883,"2,918.70","2,930.50","2,935.80","2,900.20","7,959.14","7,997.19","8,020.56","7,910.35",568090000,"26,287.44","26,337.09","26,413.36","26,097.64",241930000,"1,508.50","1,515.90","1,521.10","1,506.20",54.5,52.88,54.92,52.37
8/11/2019,11349.74023,11523.5791,11248.29492,11523.5791,11523.5791,15774371518,206.732239,216.598648,206.510803,216.092865,216.092865,6440605605,0.002845,0.002902,0.002839,0.002898,0.002898,16229246,"2,918.70","2,930.50","2,935.80","2,900.20","7,959.14","7,997.19","8,020.56","7,910.35",568090000,"26,287.44","26,337.09","26,413.36","26,097.64",241930000,"1,508.50","1,515.90","1,521.10","1,506.20",54.5,52.88,54.92,52.37
8/12/2019,11528.18945,11528.18945,11320.95117,11382.61621,11382.61621,13647198229,216.055908,216.142563,210.946487,211.288071,211.288071,5674315559,0.002896,0.002901,0.002869,0.00288,0.00288,21554919,"2,883.80","2,907.10","2,907.60","2,873.10","7,863.41","7,907.49","7,924.99","7,833.79",536970000,"25,907.37","26,169.91","26,178.95","25,824.94",200580000,"1,517.20","1,509.20","1,531.50","1,498.60",54.93,54.32,55.18,53.54
8/13/2019,11385.05273,11420.04981,10830.32715,10895.83008,10895.83008,16681503537,211.342697,211.384415,205.422501,208.709045,208.709045,5946313205,0.002883,0.00289,0.002804,0.002825,0.002825,27308535,"2,926.30","2,880.70","2,943.30","2,877.10","8,016.36","7,863.41","8,065.24","7,851.58",604200000,"26,279.91","25,888.88","26,426.97","25,833.25",309610000,"1,514.10","1,522.30","1,546.10","1,488.90",57.1,54.73,57.47,54.21
8/14/2019,10889.48731,10889.55664,10028.13574,10051.7041,10051.7041,19990838300,208.603989,209.066437,186.331924,186.607742,186.607742,7444456154,0.002823,0.00283,0.002715,0.002722,0.002722,34384340,"2,840.60","2,894.20","2,894.20","2,839.60","7,773.94","7,877.33","7,900.28","7,762.87",637260000,"25,479.42","26,035.08","26,035.08","25,471.59",357000000,"1,527.80","1,513.00","1,534.90","1,504.50",55.23,56.74,56.85,53.97
8/15/2019,10038.42188,10437.41113,9675.316406,10311.5459,10311.5459,22899115082,186.683502,189.462158,178.142563,188.50206,188.50206,8197244441,0.00272,0.002753,0.002584,0.00264,0.00264,32124644,"2,847.60","2,846.20","2,856.70","2,825.50","7,766.62","7,790.20","7,805.93","7,716.55",539470000,"25,579.39","25,514.25","25,639.69","25,339.60",335800000,"1,531.20","1,526.60","1,537.70","1,518.30",54.47,54.9,55.33,53.77
8/16/2019,10319.41992,10524.34961,9855.478516,10374.33887,10374.33887,20228207096,188.644257,188.905594,180.384842,185.440079,185.440079,7133915837,0.002641,0.002714,0.002561,0.002681,0.002681,19795789,"2,888.70","2,864.70","2,893.60","2,864.70","7,895.99","7,828.35","7,907.52","7,828.35",543840000,"25,886.01","25,678.17","25,929.65","25,678.17",276210000,"1,523.60","1,533.90","1,538.60","1,513.90",54.87,54.74,55.67,54.26
8/17/2019,10358.72266,10452.625,10086.69824,10231.74414,10231.74414,13778035685,185.531662,186.70314,182.593887,185.687683,185.687683,5512696513,0.002684,0.00269,0.002619,0.002646,0.002646,18747565,"2,888.70","2,864.70","2,893.60","2,864.70","7,895.99","7,828.35","7,907.52","7,828.35",543840000,"25,886.01","25,678.17","25,929.65","25,678.17",276210000,"1,523.60","1,533.90","1,538.60","1,513.90",54.87,54.74,55.67,54.26
8/18/2019,10233.00586,10487.07031,10119.09473,10345.81055,10345.81055,12999813869,185.841095,197.522491,183.692245,194.49353,194.49353,5969012024,0.002647,0.00273,0.002622,0.002723,0.002723,20832602,"2,888.70","2,864.70","2,893.60","2,864.70","7,895.99","7,828.35","7,907.52","7,828.35",543840000,"25,886.01","25,678.17","25,929.65","25,678.17",276210000,"1,523.60","1,533.90","1,538.60","1,513.90",54.87,54.74,55.67,54.26
8/19/2019,10350.2832,10916.05371,10313.2041,10916.05371,10916.05371,16038264603,194.55603,203.56015,193.108246,203.091934,203.091934,6145148692,0.002723,0.002827,0.002716,0.002797,0.002797,20301072,"2,923.70","2,913.50","2,931.00","2,913.50","8,002.81","8,006.18","8,026.75","7,974.36",500920000,"26,135.79","26,020.06","26,222.32","26,020.06",252640000,"1,511.60","1,523.00","1,523.60","1,503.30",56.21,54.96,56.41,54.84
8/20/2019,10916.34668,10947.04199,10618.96094,10763.23242,10763.23242,15053082175,202.813141,203.015991,195.619537,196.565414,196.565414,6408417610,0.002798,0.002807,0.002714,0.002763,0.002763,19682454,"2,900.50","2,919.00","2,923.60","2,899.60","7,948.56","7,989.36","8,010.58","7,948.09",452710000,"25,962.44","26,086.86","26,160.12","25,952.00",238100000,"1,515.70","1,506.30","1,518.80","1,503.00",56.34,56.1,56.6,55.28
8/21/2019,10764.57227,10798.72949,9962.72168,10138.04981,10138.04981,19473084768,196.621689,197.027435,182.689178,186.891632,186.891632,7775772700,0.002764,0.00277,0.00262,0.002675,0.002675,21056919,"2,924.40","2,922.00","2,928.70","2,917.90","8,020.21","8,017.07","8,036.94","7,998.50",428160000,"26,202.73","26,145.36","26,268.32","26,141.77",208790000,"1,515.70","1,518.40","1,518.40","1,506.50",55.68,56.05,57.13,55.55
8/22/2019,10142.52148,10232.99609,9831.462891,10131.05566,10131.05566,17097508856,186.941238,194.415512,183.384521,191.332916,191.332916,7569043874,0.002676,0.002731,0.002617,0.0027,0.0027,21813055,"2,922.90","2,930.90","2,939.10","2,904.50","7,991.39","8,038.79","8,048.58","7,937.12",456700000,"26,252.24","26,271.64","26,388.78","26,099.01",222810000,"1,508.50","1,512.40","1,514.60","1,502.10",55.35,55.94,56.46,54.85
8/23/2019,10136.30957,10442.44336,10078.19238,10407.96484,10407.96484,15627023886,191.106873,195.906494,189.562317,194.706207,194.706207,6658162377,0.002709,0.002899,0.002657,0.002713,0.002713,21615807,"2,847.10","2,911.10","2,927.00","2,835.00","7,751.77","7,943.65","8,005.34","7,730.77",598420000,"25,628.90","26,134.21","26,320.29","25,507.18",364260000,"1,537.60","1,508.80","1,540.30","1,503.00",54.17,55.35,55.6,53.24
8/24/2019,10407.64453,10418.02051,9982.296875,10159.96094,10159.96094,15451030650,194.671631,194.784988,187.627258,191.289566,191.289566,6249737982,0.002713,0.002725,0.002614,0.002661,0.002661,22299027,"2,847.10","2,911.10","2,927.00","2,835.00","7,751.77","7,943.65","8,005.34","7,730.77",598420000,"25,628.90","26,134.21","26,320.29","25,507.18",364260000,"1,537.60","1,508.80","1,540.30","1,503.00",54.17,55.35,55.6,53.24
8/25/2019,10160.73731,10304.62207,10008.78906,10138.51758,10138.51758,14153856610,191.234787,192.16333,184.964752,186.842392,186.842392,5826017143,0.002663,0.002888,0.002625,0.002662,0.002662,22727727,"2,847.10","2,911.10","2,927.00","2,835.00","7,751.77","7,943.65","8,005.34","7,730.77",598420000,"25,628.90","26,134.21","26,320.29","25,507.18",364260000,"1,537.60","1,508.80","1,540.30","1,503.00",54.17,55.35,55.6,53.24
8/26/2019,10126.29981,10512.32813,10126.29981,10370.82031,10370.82031,18438654080,186.73555,193.442184,186.73555,188.929382,188.929382,7207986636,0.002652,0.002829,0.00264,0.002679,0.002679,22974750,"2,878.40","2,866.70","2,879.30","2,856.00","7,853.73","7,829.58","7,856.04","7,789.05",446370000,"25,898.83","25,826.05","25,941.25","25,716.39",222780000,"1,537.20","1,545.40","1,565.00","1,534.80",53.64,53.25,55.26,52.96
